timestamp,x,y,z
1674563306558,2.637388,0.629446,-0.247886
1674563306567,3.105831,1.980570,-0.399114
1674563306578,3.089323,1.991678,-0.433284
1674563306588,1.596795,-1.424580,-2.288215
1674563306598,1.568436,-1.340290,-2.280084
1674563306608,0.065010,-2.414674,-1.332272
1674563306617,0.027100,-2.298394,-1.309997
1674563306627,-1.761991,-4.334835,-1.219015
1674563306638,-1.801642,-4.232514,-1.207800
1674563306649,-2.019732,-7.568145,-1.800318
1674563306659,-2.056478,-7.477352,-1.788248
1674563306668,-1.313184,-9.741261,-1.842294
1674563306678,-1.337495,-9.678993,-1.828065
1674563306689,-1.249071,-4.820033,-1.241704
1674563306699,-1.244652,-4.813334,-1.220868
1674563306709,-1.232912,-4.816094,-1.192364
1674563306718,-1.021303,-3.899390,0.103120
1674563306729,-1.001740,-3.921854,0.127752
1674563306739,0.408860,-2.192603,0.531782
1674563306748,0.423275,-2.228028,0.524848
1674563306758,0.842727,1.071718,0.315508
1674563306768,0.881887,0.982653,0.308846
1674563306778,1.710195,2.476405,0.869460
1674563306789,1.744578,2.382495,0.849260
1674563306799,2.195715,7.011150,1.404308
1674563306808,2.240967,6.878480,1.376669
1674563306819,2.502678,6.270548,0.504135
1674563306829,2.529511,6.180535,0.482133
1674563306840,2.691207,0.700526,0.031454
1674563306849,2.674222,0.734540,0.019520
1674563306860,2.993003,1.105323,-0.307281
1674563306869,2.971377,1.138464,-0.331732
1674563306880,1.939565,0.845754,-1.465625
1674563306889,1.915611,0.895036,-1.477692
1674563306899,1.272736,-0.908188,-1.653222
1674563306909,1.238793,-0.824255,-1.651623
1674563306919,-0.524080,-2.912618,-0.693624
1674563306930,-0.568912,-2.807317,-0.690351
1674563306939,-1.846375,-6.404197,-1.373065
1674563306950,-1.890139,-6.299697,-1.360004
1674563306960,-2.506426,-9.275345,-1.951027
1674563306969,-2.538168,-9.195437,-1.930987
1674563306979,-1.304228,-8.735414,-2.105989
1674563306990,-1.313897,-8.701418,-2.085822
1674563307000,-1.366517,-3.791117,-0.789822
1674563307009,-1.349354,-3.808789,-0.768012
1674563307020,-0.246377,-3.373510,0.591374
1674563307030,-0.225067,-3.404904,0.606532
1674563307041,0.369547,-0.294908,-0.514380
1674563307050,0.409742,-0.368062,-0.501788
1674563307061,1.001441,1.734410,0.742726
1674563307070,1.042346,1.636692,0.730183
